Program,Year,Period,Geo Level,State,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2009,YEAR,STATE,MICHIGAN,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,311,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,436,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,GRAPES - ACRES BEARING,TOTAL,NOT SPECIFIED,"14,100"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"96,500"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.84
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,120,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, FRESH MARKET - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,300"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, JUICE TYPE, CONCORD, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"45,400"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, NIAGARA, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"27,500"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, NOT HARVESTED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,100"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,592,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"77,100"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, PROCESSING, JUICE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"72,800"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, PROCESSING, WINE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,300"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, UTILIZED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,712,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,GRAPES,"GRAPES, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"78,400"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"990,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"301,120,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,482,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.51
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"290,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"52,200,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"522,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.8
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"700,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"248,920,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,960,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.8
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,200,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"3,273,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",TOTAL,NOT SPECIFIED,2.73
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"300,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"568,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",TOTAL,NOT SPECIFIED,1.89
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"900,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"90,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"2,705,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",TOTAL,NOT SPECIFIED,3.01
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"315,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,601,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.08
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"25,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"93,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3.7
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"290,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,508,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,HAYLAGE,"HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.2
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MAPLE SYRUP,MAPLE SYRUP - NUMBER OF TAPS,TOTAL,NOT SPECIFIED,"450,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,175,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"115,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",TOTAL,NOT SPECIFIED,0.256
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,600
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"648,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"36,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,60
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, SPEARMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,352,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"104,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,MINT,"MINT, SPEARMINT, OIL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,65
SURVEY,2009,YEAR,STATE,MICHIGAN,0,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"70,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,658,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,465,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,800"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.5
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,310,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,330,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - SHRINK, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"270,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,350
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED,"4,300"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,"PEACHES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"17,200"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,"PEACHES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,"PEACHES, NOT HARVESTED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,500
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,"PEACHES, UTILIZED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,075,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEACHES,"PEACHES, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"16,700"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,PEARS - ACRES BEARING,TOTAL,NOT SPECIFIED,800
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,200"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,5.25
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, FRESH MARKET - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D)
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D)
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, PROCESSING, (EXCL DRIED) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, UTILIZED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,441,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEARS,"PEARS, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,200"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,30
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,520,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"384,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PEPPERS,"PEPPERS, BELL - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,PLUMS & PRUNES - ACRES BEARING,TOTAL,NOT SPECIFIED,600
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,060,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,900"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,4.83
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"880,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, FRESH MARKET - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, NOT HARVESTED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,700
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, NOT SOLD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,200
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"180,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PLUMS & PRUNES,"PLUMS & PRUNES, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"43,500"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"45,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,430,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"15,660,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,360
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES, FALL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"43,500"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES, FALL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"45,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"164,430,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"15,660,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,POTATOES,"POTATOES, FALL - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,360
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,700"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,400"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,14
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,318,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"737,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,990,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,000,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"759,384,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"79,600,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,500"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,SQUASH - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,700"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,"SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,8.6
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,"SQUASH - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,739,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,"SQUASH - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,365,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SQUASH,"SQUASH - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,210
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,800
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,STRAWBERRIES - ACRES PLANTED,TOTAL,NOT SPECIFIED,950
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,144
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,615,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"46,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,58
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,150
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,450,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"43,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,55
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"165,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,STRAWBERRIES,"STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"3,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"136,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"138,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"201,734,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,318,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",TOTAL,NOT SPECIFIED,18.2
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24.4
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,100"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,700"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.6
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,624,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,001,000"
SURVEY,2009,YEAR,STATE,MICHIGAN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2009,YEAR,STATE,MICHIGAN,0,TOMATOES,"TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,35
SURVEY,2009,YEAR,STATE,MICHIGAN,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,000"
